ratio,seed,iter,BRC_star_adapted,WRC_star,collapse_score,direction_diversity,effective_rank,norm_variance,row_norm_std,sigma_weight,token_spread
8,42,32000,0.466784,0.234999,1.287756,0.623528,67.389375,1.537332,1.239892,1.239892,0.192347
8,42,31000,0.473175,0.232729,1.305033,0.619104,67.383784,1.543235,1.242270,1.242270,0.191867
6,123,29000,0.480786,0.218102,1.356150,0.608620,67.383591,1.509058,1.228437,1.228437,0.188596
5,42,24000,0.455801,0.233770,1.340536,0.616659,67.381792,1.413773,1.189022,1.189022,0.185961
9,123,35000,0.519488,0.221123,1.354490,0.599284,67.375816,1.680654,1.296400,1.296400,0.195843
5,456,33000,0.435883,0.235429,1.242402,0.639192,67.359433,1.459443,1.208074,1.208074,0.190412
4,42,24000,0.434815,0.240432,1.302693,0.628671,67.358983,1.371174,1.170971,1.170971,0.185047
10,123,32000,0.517838,0.214561,1.392283,0.593090,67.351950,1.619535,1.272609,1.272609,0.192261
8,42,36000,0.464216,0.241473,1.248907,0.630699,67.348545,1.580083,1.257013,1.257013,0.195699
15,123,44000,0.556447,0.240859,1.329866,0.596684,67.345944,1.903512,1.379678,1.379678,0.203276
7,123,32000,0.481140,0.223074,1.336697,0.611667,67.338912,1.535091,1.238988,1.238988,0.190517
3,123,25000,0.463391,0.222488,1.380224,0.608936,67.336985,1.404105,1.184949,1.184949,0.183334
5,42,25000,0.454102,0.235763,1.326020,0.619522,67.334256,1.424455,1.193505,1.193505,0.186932
5,456,35000,0.441065,0.239117,1.231697,0.639531,67.332619,1.497170,1.223589,1.223589,0.192660
2,123,35000,0.436399,0.240053,1.220588,0.641947,67.320676,1.485497,1.218810,1.218810,0.193345
15,123,43000,0.557510,0.238681,1.338236,0.594991,67.320644,1.894854,1.376537,1.376537,0.202644
1,456,35000,0.363138,0.248957,1.108945,0.679285,67.313743,1.282050,1.132277,1.132277,0.189207
0,456,28000,0.325652,0.256626,1.070476,0.695513,67.311143,1.143851,1.069510,1.069510,0.184441
6,456,32000,0.470570,0.235176,1.303461,0.620269,67.310597,1.535666,1.239220,1.239220,0.191325
1,42,25000,0.346838,0.257797,1.130649,0.679807,67.305237,1.173353,1.083214,1.083214,0.183194
6,42,31000,0.443820,0.244133,1.241710,0.636761,67.302060,1.492888,1.221838,1.221838,0.192532
5,456,34000,0.441041,0.237465,1.239619,0.638396,67.296701,1.487611,1.219677,1.219677,0.191706
8,42,35000,0.466655,0.240093,1.260093,0.628295,67.294840,1.576146,1.255447,1.255447,0.194982
4,456,31000,0.440731,0.235108,1.266814,0.633381,67.294166,1.445166,1.202150,1.202150,0.189402
2,456,30000,0.406580,0.238276,1.215071,0.650697,67.290861,1.354840,1.163976,1.163976,0.187475
12,123,37000,0.532874,0.223425,1.366994,0.594564,67.290347,1.727445,1.314323,1.314323,0.196589
8,42,34000,0.466496,0.238770,1.267238,0.627224,67.287877,1.566032,1.251412,1.251412,0.194164
15,123,45000,0.557114,0.243284,1.322321,0.597932,67.287588,1.919951,1.385623,1.385623,0.204062
8,456,40000,0.465741,0.247682,1.252887,0.630209,67.283834,1.586267,1.259471,1.259471,0.195151
8,42,37000,0.461361,0.244477,1.237381,0.633462,67.282294,1.584319,1.258697,1.258697,0.196221
0,123,25000,0.371684,0.238099,1.201139,0.661353,67.281717,1.204632,1.097557,1.097557,0.181938
6,123,30000,0.485416,0.220681,1.351242,0.608382,67.277546,1.536398,1.239515,1.239515,0.189821
15,123,47000,0.557777,0.248247,1.308982,0.600001,67.273985,1.944476,1.394445,1.394445,0.205580
9,42,41000,0.439314,0.251120,1.186218,0.647969,67.272927,1.557360,1.247942,1.247942,0.196767
4,123,24000,0.480668,0.221161,1.413631,0.599120,67.266479,1.437675,1.199031,1.199031,0.183582
9,123,36000,0.531296,0.222799,1.356908,0.596210,67.266383,1.731256,1.315772,1.315772,0.197581
2,42,22000,0.406382,0.244024,1.269307,0.641072,67.263721,1.281900,1.132210,1.132210,0.182775
6,123,31000,0.483026,0.222806,1.338922,0.611035,67.262278,1.542126,1.241824,1.241824,0.190506
10,123,33000,0.527603,0.215622,1.393067,0.590687,67.262245,1.661513,1.288997,1.288997,0.193822
5,123,29000,0.479688,0.225786,1.364443,0.607748,67.251277,1.495499,1.222906,1.222906,0.187482
15,123,46000,0.557907,0.245949,1.316139,0.598833,67.244543,1.934078,1.390711,1.390711,0.204806
3,456,24000,0.448059,0.224695,1.340613,0.619902,67.238740,1.389564,1.178798,1.178798,0.183525
9,42,43000,0.435201,0.256278,1.168002,0.652094,67.236624,1.564794,1.250917,1.250917,0.197864
8,123,34000,0.511997,0.220831,1.352047,0.601792,67.228898,1.653158,1.285752,1.285752,0.194522
1,456,34000,0.367233,0.246629,1.122998,0.675992,67.222358,1.284609,1.133406,1.133406,0.188521
8,123,35000,0.515290,0.222927,1.346291,0.601943,67.222134,1.675759,1.294511,1.294511,0.195670
15,123,48000,0.558046,0.251254,1.303259,0.601014,67.218800,1.956245,1.398658,1.398658,0.206145
9,42,42000,0.439940,0.253682,1.180449,0.648856,67.216717,1.569698,1.252876,1.252876,0.197466
8,456,41000,0.468073,0.250985,1.249889,0.630204,67.216108,1.602148,1.265760,1.265760,0.195863
7,42,45000,0.412734,0.275612,1.114011,0.666825,67.211621,1.534608,1.238793,1.238793,0.199077
3,42,24000,0.410382,0.246883,1.247017,0.644647,67.204410,1.333696,1.154858,1.154858,0.184962
8,456,42000,0.468165,0.253561,1.244272,0.631060,67.203705,1.610222,1.268945,1.268945,0.196511
0,42,18000,0.328998,0.252044,1.155019,0.680362,67.199860,1.059427,1.029285,1.029285,0.176738
1,456,36000,0.366851,0.250726,1.109196,0.678326,67.199572,1.300612,1.140444,1.140444,0.190007
3,456,23000,0.448826,0.223657,1.353875,0.617717,67.184385,1.378437,1.174068,1.174068,0.182362
6,456,33000,0.478636,0.237143,1.305483,0.618146,67.168337,1.571140,1.253451,1.253451,0.192500
5,42,26000,0.461154,0.238027,1.320227,0.618984,67.162988,1.464893,1.210328,1.210328,0.188599
5,456,36000,0.449260,0.241650,1.233184,0.637500,67.162668,1.535957,1.239337,1.239337,0.193955
1,123,27000,0.407043,0.235029,1.252469,0.644074,67.156808,1.307863,1.143619,1.143619,0.184179
9,123,38000,0.535918,0.228013,1.347093,0.597030,67.150435,1.768687,1.329920,1.329920,0.199141
15,123,49000,0.556410,0.254330,1.293772,0.603142,67.147970,1.965713,1.402039,1.402039,0.206745
9,123,37000,0.537140,0.225637,1.356765,0.595093,67.145985,1.759808,1.326578,1.326578,0.198435
10,456,37000,0.496024,0.240443,1.312577,0.612623,67.143231,1.639595,1.280467,1.280467,0.195127
10,42,45000,0.452317,0.256284,1.191696,0.644756,67.139069,1.621184,1.273257,1.273257,0.198099
10,123,34000,0.534870,0.217531,1.392184,0.589354,67.138333,1.696531,1.302509,1.302509,0.194965
4,42,25000,0.446982,0.241940,1.303836,0.625718,67.134587,1.426211,1.194241,1.194241,0.187062
2,123,36000,0.444255,0.241921,1.222962,0.639897,67.131514,1.521991,1.233690,1.233690,0.194451
6,123,33000,0.493820,0.228016,1.332050,0.609685,67.130874,1.600686,1.265182,1.265182,0.193018
8,456,43000,0.469927,0.256430,1.240005,0.631489,67.126265,1.626144,1.275204,1.275204,0.197185
1,456,37000,0.369508,0.253796,1.105771,0.678244,67.125432,1.318850,1.148412,1.148412,0.190979
8,42,39000,0.465168,0.248831,1.224285,0.635066,67.120343,1.624762,1.274662,1.274662,0.198079
8,42,38000,0.467899,0.246340,1.235656,0.632499,67.114903,1.621020,1.273193,1.273193,0.197414
9,123,39000,0.541272,0.229916,1.344400,0.596289,67.107734,1.797585,1.340740,1.340740,0.200291
15,123,50000,0.556865,0.257198,1.287362,0.604124,67.100983,1.978711,1.406667,1.406667,0.207509
6,42,34000,0.452624,0.250571,1.224617,0.637693,67.100599,1.560710,1.249284,1.249284,0.195853
7,123,33000,0.496602,0.225010,1.345092,0.606809,67.098199,1.595179,1.263004,1.263004,0.192315
0,456,29000,0.339482,0.257640,1.081900,0.690051,67.094072,1.199645,1.095283,1.095283,0.186486
4,42,26000,0.454066,0.243191,1.299077,0.624692,67.082812,1.463735,1.209849,1.209849,0.188903
6,42,32000,0.455292,0.245975,1.244220,0.633870,67.078781,1.546354,1.243525,1.243525,0.194265
12,123,38000,0.547475,0.225238,1.373283,0.590428,67.078141,1.786764,1.336699,1.336699,0.198243
6,123,32000,0.493636,0.225654,1.341765,0.608227,67.073536,1.587618,1.260007,1.260007,0.191983
3,456,25000,0.458108,0.226163,1.341494,0.617400,67.072960,1.433661,1.197356,1.197356,0.185204
9,42,44000,0.441051,0.259308,1.167845,0.650975,67.067043,1.596847,1.263664,1.263664,0.198863
3,123,26000,0.482060,0.222991,1.391051,0.602758,67.065476,1.472622,1.213516,1.213516,0.185570
4,456,32000,0.457275,0.236335,1.277329,0.627812,67.062918,1.509492,1.228614,1.228614,0.191380
7,42,46000,0.422700,0.278191,1.117817,0.663999,67.059561,1.582644,1.258032,1.258032,0.200587
6,42,35000,0.449908,0.252829,1.211966,0.640638,67.048274,1.567410,1.251963,1.251963,0.196512
6,42,33000,0.459068,0.247483,1.238838,0.633871,67.046356,1.572121,1.253842,1.253842,0.195542
8,42,41000,0.469101,0.253443,1.214199,0.635856,67.043414,1.659537,1.288230,1.288230,0.199905
8,123,36000,0.524451,0.225198,1.348104,0.599760,67.041368,1.717001,1.310344,1.310344,0.196891
9,42,45000,0.442042,0.261927,1.162714,0.651598,67.037405,1.609775,1.268769,1.268769,0.199646
2,123,37000,0.451942,0.244500,1.224168,0.637910,67.035870,1.557870,1.248146,1.248146,0.195785
9,42,46000,0.442222,0.263663,1.155242,0.652897,67.035551,1.623170,1.274037,1.274037,0.200459
1,42,26000,0.362522,0.258712,1.142732,0.673843,67.029669,1.235423,1.111496,1.111496,0.185419
6,456,35000,0.490559,0.241468,1.301262,0.616066,67.017045,1.632561,1.277717,1.277717,0.195048
7,123,34000,0.501710,0.227461,1.342156,0.606181,67.016854,1.622982,1.273963,1.273963,0.193422
8,42,42000,0.470400,0.256114,1.208544,0.636477,67.008705,1.674444,1.294003,1.294003,0.200794
5,456,37000,0.457560,0.243738,1.233938,0.635654,66.993274,1.577126,1.255837,1.255837,0.195271
8,456,44000,0.479317,0.258933,1.244642,0.628629,66.992507,1.665831,1.290671,1.290671,0.198376
5,123,30000,0.502058,0.226292,1.381124,0.599870,66.991038,1.574367,1.254738,1.254738,0.189713
6,42,36000,0.451268,0.254927,1.203573,0.641811,66.989345,1.587251,1.259861,1.259861,0.197604
2,456,31000,0.426133,0.240066,1.231937,0.643199,66.987205,1.426391,1.194316,1.194316,0.189626
10,42,46000,0.460515,0.259103,1.195594,0.642303,66.984458,1.657514,1.287445,1.287445,0.199179
0,456,30000,0.345401,0.258520,1.083739,0.688122,66.983564,1.226524,1.107486,1.107486,0.187780
4,456,34000,0.465627,0.239788,1.268513,0.627313,66.981807,1.560942,1.249377,1.249377,0.193799
7,42,47000,0.426018,0.281382,1.116244,0.663545,66.975962,1.603248,1.266194,1.266194,0.201417
0,42,19000,0.343704,0.254005,1.159371,0.675688,66.974078,1.123166,1.059795,1.059795,0.179731
8,42,40000,0.471147,0.251609,1.222466,0.634167,66.966893,1.658625,1.287876,1.287876,0.199258
3,42,25000,0.426677,0.248397,1.254917,0.639433,66.965041,1.400316,1.183349,1.183349,0.187324
4,123,25000,0.504622,0.221773,1.430037,0.590951,66.959070,1.521883,1.233646,1.233646,0.186041
6,456,34000,0.491925,0.239467,1.311419,0.614196,66.948917,1.625786,1.275063,1.275063,0.194188
0,123,26000,0.391567,0.239543,1.217827,0.653656,66.947353,1.278194,1.130573,1.130573,0.184395
2,42,23000,0.422367,0.245547,1.275410,0.636227,66.946364,1.348092,1.161074,1.161074,0.185220
6,123,34000,0.505391,0.230496,1.335916,0.606712,66.936245,1.651324,1.285038,1.285038,0.194396
4,456,35000,0.467245,0.241935,1.262865,0.627971,66.929862,1.577384,1.255939,1.255939,0.194591
1,456,38000,0.377989,0.256287,1.110142,0.675625,66.927851,1.357881,1.165282,1.165282,0.192193
5,42,27000,0.473902,0.239946,1.322135,0.615868,66.926957,1.522009,1.233698,1.233698,0.190539
4,456,33000,0.470128,0.237156,1.282161,0.623964,66.922043,1.563050,1.250220,1.250220,0.193283
7,42,48000,0.429532,0.284785,1.115591,0.662856,66.909790,1.623155,1.274031,1.274031,0.202211
5,456,38000,0.464671,0.245858,1.234001,0.634047,66.907876,1.612280,1.269756,1.269756,0.196558
9,123,40000,0.554256,0.231899,1.348417,0.592942,66.894414,1.853997,1.361615,1.361615,0.201878
10,123,35000,0.551267,0.219321,1.399301,0.584673,66.891447,1.761744,1.327307,1.327307,0.196810
1,123,28000,0.426995,0.236105,1.268620,0.636556,66.876139,1.380290,1.174857,1.174857,0.186488
3,456,26000,0.470984,0.227386,1.344900,0.613819,66.875661,1.487404,1.219592,1.219592,0.187145
10,123,36000,0.552880,0.221623,1.392362,0.585462,66.871834,1.778828,1.333727,1.333727,0.197723
6,456,36000,0.499481,0.244188,1.303797,0.613717,66.863958,1.671959,1.293043,1.293043,0.196276
5,456,39000,0.467045,0.247780,1.228546,0.634508,66.849007,1.632910,1.277854,1.277854,0.197499
8,42,43000,0.477350,0.258291,1.208148,0.635186,66.844736,1.712104,1.308474,1.308474,0.201961
10,456,38000,0.517549,0.242507,1.327677,0.605362,66.841230,1.719906,1.311452,1.311452,0.197240
4,42,27000,0.466682,0.245132,1.301079,0.621553,66.839477,1.520657,1.233149,1.233149,0.190872
8,123,37000,0.540723,0.227255,1.356499,0.594902,66.830266,1.781676,1.334795,1.334795,0.198635
9,123,41000,0.562302,0.234330,1.348176,0.591204,66.828769,1.892016,1.375506,1.375506,0.203222
8,456,45000,0.492047,0.261536,1.251451,0.624642,66.828322,1.718392,1.310874,1.310874,0.199938
5,42,28000,0.482286,0.241935,1.318721,0.614527,66.820133,1.565379,1.251151,1.251151,0.192309
5,123,31000,0.514516,0.229158,1.386068,0.596248,66.816979,1.623937,1.274338,1.274338,0.191293
0,42,20000,0.348090,0.255611,1.150642,0.676015,66.816820,1.154335,1.074400,1.074400,0.181569
6,42,37000,0.458647,0.257243,1.202234,0.640496,66.812455,1.627609,1.275778,1.275778,0.199030
3,123,27000,0.501879,0.224520,1.403175,0.596197,66.811244,1.544755,1.242882,1.242882,0.187778
2,123,38000,0.464767,0.246800,1.231152,0.633924,66.810416,1.611859,1.269590,1.269590,0.197345
4,456,36000,0.476858,0.243711,1.265951,0.625251,66.808536,1.619192,1.272475,1.272475,0.196021
12,123,39000,0.566798,0.227908,1.384031,0.584540,66.803758,1.861223,1.364267,1.364267,0.200181
9,42,47000,0.457662,0.266165,1.166843,0.647487,66.782132,1.685542,1.298284,1.298284,0.202108
7,123,35000,0.515905,0.229639,1.348587,0.602014,66.780922,1.680365,1.296289,1.296289,0.195114
10,123,38000,0.560456,0.225790,1.384367,0.585206,66.769109,1.825657,1.351169,1.351169,0.199627
4,456,37000,0.484409,0.245373,1.265014,0.623599,66.766212,1.656237,1.286949,1.286949,0.197547
8,42,44000,0.484963,0.260867,1.208908,0.633354,66.758063,1.749542,1.322703,1.322703,0.203286
8,123,38000,0.546206,0.229521,1.354061,0.594140,66.745108,1.811172,1.345798,1.345798,0.199736
5,42,29000,0.481915,0.244447,1.307636,0.616570,66.743803,1.579678,1.256852,1.256852,0.193224
5,123,32000,0.525733,0.229957,1.389017,0.593220,66.743039,1.670367,1.292427,1.292427,0.192855
2,456,32000,0.443924,0.241691,1.244296,0.636944,66.727192,1.495102,1.222744,1.222744,0.191776
1,42,27000,0.378221,0.260623,1.152765,0.668276,66.724647,1.299983,1.140168,1.140168,0.187764
3,123,28000,0.511017,0.226193,1.402417,0.594195,66.713384,1.585760,1.259270,1.259270,0.189361
10,456,39000,0.532460,0.243791,1.334267,0.600920,66.710871,1.780137,1.334218,1.334218,0.199101
8,42,45000,0.483376,0.263772,1.198860,0.635575,66.709694,1.759355,1.326407,1.326407,0.203976
1,456,39000,0.389709,0.258975,1.118607,0.671453,66.708549,1.406971,1.186158,1.186158,0.193711
10,42,47000,0.478938,0.261542,1.210568,0.635787,66.707277,1.729211,1.314995,1.314995,0.200861
8,42,47000,0.482199,0.268517,1.185317,0.638089,66.704573,1.775211,1.332371,1.332371,0.205328
5,456,40000,0.474208,0.249659,1.228531,0.633118,66.689753,1.670644,1.292534,1.292534,0.198635
7,123,36000,0.524696,0.231491,1.348745,0.599981,66.687145,1.720498,1.311678,1.311678,0.196586
10,123,37000,0.564479,0.223392,1.395859,0.582462,66.686287,1.827689,1.351920,1.351920,0.199127
3,42,26000,0.443445,0.250199,1.262213,0.634421,66.681422,1.471354,1.212994,1.212994,0.189633
8,42,46000,0.483204,0.266283,1.192970,0.636654,66.681104,1.768561,1.329873,1.329873,0.204573
7,42,49000,0.442915,0.288470,1.126769,0.657969,66.675412,1.676908,1.294955,1.294955,0.203550
2,123,39000,0.473057,0.248932,1.233009,0.631742,66.674554,1.650152,1.284582,1.284582,0.198666
7,123,37000,0.529992,0.233208,1.345554,0.599232,66.670198,1.748848,1.322440,1.322440,0.197846
6,456,37000,0.513478,0.246245,1.311079,0.609447,66.664063,1.728561,1.314748,1.314748,0.197886
1,42,28000,0.386835,0.262187,1.153779,0.665861,66.650491,1.340284,1.157707,1.157707,0.189604
3,456,27000,0.485233,0.229096,1.350552,0.609619,66.643372,1.544979,1.242972,1.242972,0.189053
4,123,26000,0.529637,0.222407,1.444947,0.582902,66.630694,1.612426,1.269813,1.269813,0.188660
2,42,24000,0.440095,0.246937,1.284142,0.630627,66.630376,1.419592,1.191466,1.191466,0.187642
8,123,39000,0.558807,0.231377,1.358711,0.590612,66.629709,1.863171,1.364980,1.364980,0.201306
6,123,35000,0.526329,0.233173,1.350236,0.599851,66.627040,1.730101,1.315333,1.315333,0.196355
3,123,29000,0.520267,0.227804,1.400756,0.592316,66.621830,1.628564,1.276152,1.276152,0.191046
9,123,42000,0.575463,0.236303,1.353838,0.587518,66.618558,1.946365,1.395122,1.395122,0.204676
0,123,27000,0.411372,0.241382,1.234068,0.646136,66.617002,1.351438,1.162514,1.162514,0.186746
9,42,49000,0.469815,0.271314,1.169618,0.644274,66.616621,1.744307,1.320722,1.320722,0.204138
0,456,31000,0.364060,0.259414,1.101576,0.680608,66.613539,1.299264,1.139852,1.139852,0.189941
9,42,48000,0.471900,0.268740,1.176340,0.642656,66.612332,1.743920,1.320576,1.320576,0.203776
1,123,29000,0.446108,0.237247,1.282117,0.629753,66.602169,1.451767,1.204893,1.204893,0.188778
4,456,38000,0.492388,0.248127,1.266791,0.621593,66.595468,1.693149,1.301211,1.301211,0.198713
12,123,40000,0.583441,0.229640,1.391409,0.579835,66.594008,1.928207,1.388599,1.388599,0.201971
10,123,39000,0.571082,0.227929,1.386622,0.582718,66.593531,1.872998,1.368575,1.368575,0.200934
10,42,48000,0.485177,0.263977,1.211621,0.634287,66.592737,1.760028,1.326660,1.326660,0.201838
6,42,38000,0.470885,0.259610,1.206343,0.637221,66.570577,1.684789,1.297994,1.297994,0.200726
4,42,28000,0.483960,0.246870,1.308103,0.616494,66.567276,1.592485,1.261937,1.261937,0.193177
8,456,46000,0.510048,0.264017,1.262742,0.618895,66.542585,1.791157,1.338341,1.338341,0.201807
3,456,30000,0.494474,0.233365,1.332187,0.610262,66.536144,1.609689,1.268735,1.268735,0.192555
1,456,40000,0.401973,0.260996,1.126456,0.667244,66.522408,1.459287,1.208009,1.208009,0.195401
7,123,38000,0.541579,0.235910,1.348222,0.596270,66.521203,1.799459,1.341439,1.341439,0.199454
9,123,43000,0.582885,0.238603,1.352574,0.586198,66.513559,1.984176,1.408608,1.408608,0.205937
4,456,39000,0.500676,0.250037,1.266779,0.619697,66.511909,1.733224,1.316520,1.316520,0.200212
5,42,30000,0.494848,0.246559,1.310130,0.613351,66.506930,1.637988,1.279839,1.279839,0.195122
2,123,40000,0.480512,0.251467,1.233620,0.630053,66.505915,1.687052,1.298866,1.298866,0.199887
8,42,48000,0.490747,0.271463,1.187694,0.636005,66.496561,1.817713,1.348226,1.348226,0.206472
5,456,41000,0.484700,0.252689,1.232622,0.630228,66.491551,1.718219,1.310808,1.310808,0.199988
0,42,21000,0.365654,0.257115,1.160560,0.669943,66.486161,1.227334,1.107851,1.107851,0.184395
1,456,41000,0.404242,0.264240,1.123118,0.667226,66.485813,1.475656,1.214766,1.214766,0.196294
1,42,29000,0.389819,0.264097,1.147914,0.666206,66.481787,1.363861,1.167845,1.167845,0.190783
5,123,33000,0.543071,0.232301,1.398606,0.587934,66.480645,1.736917,1.317921,1.317921,0.194627
2,123,41000,0.482785,0.253654,1.227402,0.630605,66.479314,1.708148,1.306962,1.306962,0.200957
3,456,29000,0.499874,0.231113,1.346478,0.606800,66.475954,1.616194,1.271296,1.271296,0.192021
9,42,50000,0.475964,0.274246,1.169616,0.643049,66.470914,1.777991,1.333413,1.333413,0.205187
12,123,41000,0.597292,0.231243,1.395292,0.576175,66.467079,1.986094,1.409288,1.409288,0.203754
8,123,40000,0.570942,0.234264,1.363781,0.587273,66.457128,1.913630,1.383340,1.383340,0.202634
6,456,38000,0.527103,0.248111,1.317019,0.605534,66.453832,1.785548,1.336244,1.336244,0.199514
6,123,36000,0.541123,0.235782,1.356895,0.595530,66.452691,1.789865,1.337858,1.337858,0.198085
2,456,33000,0.463044,0.243623,1.259477,0.629960,66.430894,1.565845,1.251337,1.251337,0.193804
7,123,39000,0.547642,0.237661,1.344839,0.595574,66.423862,1.833646,1.354122,1.354122,0.200724
7,42,50000,0.457977,0.292173,1.137327,0.652924,66.421867,1.741160,1.319530,1.319530,0.205168
3,123,30000,0.530624,0.230738,1.403082,0.589674,66.420062,1.672304,1.293176,1.293176,0.192446
10,456,40000,0.552736,0.246715,1.346889,0.594491,66.418542,1.857955,1.363068,1.363068,0.201071
3,456,31000,0.499353,0.234992,1.328021,0.609898,66.412841,1.638547,1.280057,1.280057,0.193747
3,456,28000,0.501386,0.230334,1.358743,0.604609,66.412556,1.608021,1.268078,1.268078,0.190998
